Latitude (decimal degrees):	25.033 
Longitude (decimal degrees):	121.565 
Elevation (m):	15 
Radiation database:	PVGIS-ERA5 
 
 
Slope: 30 deg.  
Azimuth: -179 deg.  
Nominal power of the PV system (c-Si) (kWp):	1.0 
System losses (%):	14.0 
time,P,G(i),H_sun,T2m,WS10m,Int 
20201004:0930,1.58,9.82,0.85,26.93,2.48,0.0
20201004:1030,0.0,0.0,0.0,25.82,2.14,0.0
20201004:1130,0.0,0.0,0.0,25.17,2.07,0.0
20201004:1230,0.0,0.0,0.0,24.7,2.07,0.0
20201004:1330,0.0,0.0,0.0,24.4,2.28,0.0
20201004:1430,0.0,0.0,0.0,24.2,2.41,0.0
20201004:1530,0.0,0.0,0.0,24.11,2.48,0.0
20201004:1630,0.0,0.0,0.0,23.8,2.41,0.0
20201004:1730,0.0,0.0,0.0,23.6,2.55,0.0
20201004:1830,0.0,0.0,0.0,23.52,2.83,0.0
20201004:1930,0.0,0.0,0.0,23.31,3.03,0.0
20201004:2030,0.0,0.0,0.0,22.95,3.17,0.0
20201004:2130,0.0,0.0,-4.46,23.02,3.52,0.0
20201004:2230,2.3,12.11,9.05,22.86,3.66,0.0
20201004:2330,24.42,45.94,22.31,23.04,4.07,0.0
20201005:0030,52.96,84.09,34.86,23.2,4.28,0.0
20201005:0130,121.9,168.23,46.41,23.29,4.62,0.0
20201005:0230,110.77,153.59,55.61,23.46,5.24,0.0
20201005:0330,148.9,199.47,60.19,23.77,5.59,0.0
20201005:0430,178.25,235.41,58.06,23.91,5.45,0.0
20201005:0530,151.4,203.65,50.3,23.99,5.86,0.0
20201005:0630,77.9,114.18,39.45,24.13,5.59,0.0
20201005:0730,48.6,77.39,27.11,23.69,5.31,0.0
20201005:0830,10.87,26.23,14.05,23.57,5.17,0.0
20201005:0930,0.0,2.94,0.62,23.32,4.9,0.0
20201005:1030,0.0,0.0,0.0,22.99,4.83,0.0
20201005:1130,0.0,0.0,0.0,22.71,4.62,0.0
20201005:1230,0.0,0.0,0.0,22.51,4.55,0.0
20201005:1330,0.0,0.0,0.0,22.36,4.48,0.0
20201005:1430,0.0,0.0,0.0,22.24,4.21,0.0
20201005:1530,0.0,0.0,0.0,22.09,3.86,0.0
20201005:1630,0.0,0.0,0.0,21.98,3.66,0.0
20201005:1730,0.0,0.0,0.0,21.84,3.66,0.0
20201005:1830,0.0,0.0,0.0,21.72,3.72,0.0
20201005:1930,0.0,0.0,0.0,21.69,3.72,0.0
20201005:2030,0.0,0.0,0.0,21.58,3.79,0.0
20201005:2130,0.0,0.0,-4.56,21.54,3.86,0.0
20201005:2230,6.42,19.31,8.95,21.53,3.79,0.0
20201005:2330,54.26,84.4,22.19,21.65,3.59,0.0
20201006:0030,92.65,131.3,34.7,21.9,4.28,0.0
20201006:0130,177.52,234.13,46.19,22.24,4.48,0.0
20201006:0230,230.65,297.76,55.31,22.5,4.76,0.0
20201006:0330,205.21,266.84,59.81,22.78,4.9,0.0
20201006:0430,202.41,263.94,57.67,22.94,4.69,0.0
20201006:0530,152.33,203.85,49.96,23.07,4.48,0.0
20201006:0630,113.63,158.49,39.15,23.05,4.41,0.0
20201006:0730,85.25,124.78,26.85,23.14,4.41,0.0
20201006:0830,29.64,54.08,13.81,22.97,3.93,0.0
20201006:0930,0.0,5.52,0.39,22.84,3.59,0.0
20201006:1030,0.0,0.0,0.0,22.57,3.45,0.0
20201006:1130,0.0,0.0,0.0,22.42,3.38,0.0
20201006:1230,0.0,0.0,0.0,22.23,3.52,0.0
20201006:1330,0.0,0.0,0.0,22.12,3.66,0.0
20201006:1430,0.0,0.0,0.0,21.94,3.79,0.0
20201006:1530,0.0,0.0,0.0,21.73,3.66,0.0
20201006:1630,0.0,0.0,0.0,21.65,3.45,0.0
20201006:1730,0.0,0.0,0.0,21.58,3.24,0.0
20201006:1830,0.0,0.0,0.0,21.57,3.17,0.0
20201006:1930,0.0,0.0,0.0,21.53,3.17,0.0
20201006:2030,0.0,0.0,0.0,21.48,3.17,0.0
20201006:2130,0.0,0.0,-4.65,21.58,3.03,0.0
20201006:2230,16.5,36.69,8.84,21.67,3.03,0.0
20201006:2330,72.67,111.01,22.06,21.98,2.97,0.0
20201007:0030,117.14,163.41,34.53,22.59,4.0,0.0
20201007:0130,237.15,310.05,45.97,22.91,4.14,0.0
20201007:0230,224.83,292.23,55.01,23.57,4.69,0.0
20201007:0330,258.63,333.54,59.43,23.48,4.55,0.0
20201007:0430,232.06,301.1,57.29,23.65,4.76,0.0
20201007:0530,237.1,309.44,49.62,23.5,4.69,0.0
20201007:0630,168.58,226.18,38.86,23.62,4.97,0.0
20201007:0730,117.33,174.64,26.59,23.64,4.34,0.0
20201007:0830,30.34,57.79,13.57,23.57,4.28,0.0
20201007:0930,0.0,5.16,0.16,23.21,3.93,0.0
20201007:1030,0.0,0.0,0.0,22.79,3.52,0.0
20201007:1130,0.0,0.0,0.0,22.53,3.52,0.0
20201007:1230,0.0,0.0,0.0,22.39,3.52,0.0
20201007:1330,0.0,0.0,0.0,22.22,3.45,0.0
20201007:1430,0.0,0.0,0.0,22.06,3.38,0.0
20201007:1530,0.0,0.0,0.0,21.87,3.1,0.0
20201007:1630,0.0,0.0,0.0,21.79,2.9,0.0
20201007:1730,0.0,0.0,0.0,21.67,2.76,0.0
20201007:1830,0.0,0.0,0.0,21.46,2.62,0.0
20201007:1930,0.0,0.0,0.0,21.38,3.1,0.0
20201007:2030,0.0,0.0,0.0,21.34,2.97,0.0
20201007:2130,0.0,0.0,-4.75,21.32,2.97,0.0
20201007:2230,14.37,35.92,8.74,21.16,2.76,0.0
20201007:2330,65.34,99.04,21.93,21.68,2.83,0.0
20201008:0030,119.49,165.09,34.37,22.29,3.38,0.0
20201008:0130,181.89,242.08,45.74,22.59,4.34,0.0
20201008:0230,227.7,296.08,54.71,23.11,4.62,0.0
20201008:0330,237.69,307.79,59.06,23.55,4.76,0.0
20201008:0430,188.59,247.86,56.91,23.29,4.9,0.0
20201008:0530,166.19,221.8,49.28,23.32,4.83,0.0
20201008:0630,120.49,168.07,38.57,23.41,4.62,0.0
20201008:0730,83.6,125.37,26.33,23.6,4.41,0.0
20201008:0830,28.44,52.5,13.33,23.66,3.79,0.0
20201008:0930,0.0,0.0,-0.06,23.19,3.45,0.0
20201008:1030,0.0,0.0,0.0,22.64,3.24,0.0
20201008:1130,0.0,0.0,0.0,22.51,3.31,0.0
20201008:1230,0.0,0.0,0.0,22.41,3.1,0.0
20201008:1330,0.0,0.0,0.0,22.26,2.83,0.0
20201008:1430,0.0,0.0,0.0,22.17,2.76,0.0
20201008:1530,0.0,0.0,0.0,22.08,2.76,0.0
20201008:1630,0.0,0.0,0.0,22.07,2.76,0.0
20201008:1730,0.0,0.0,0.0,22.03,2.97,0.0
20201008:1830,0.0,0.0,0.0,21.76,3.1,0.0
20201008:1930,0.0,0.0,0.0,21.83,3.38,0.0
20201008:2030,0.0,0.0,0.0,21.77,3.38,0.0
20201008:2130,0.0,0.0,-4.84,21.76,3.1,0.0
20201008:2230,11.35,28.76,8.63,21.72,3.03,0.0
20201008:2330,62.48,96.47,21.8,22.01,2.69,0.0
20201009:0030,109.39,154.94,34.2,22.59,3.1,0.0
20201009:0130,189.09,251.43,45.52,22.86,3.59,0.0
20201009:0230,234.64,304.96,54.4,23.51,4.14,0.0
20201009:0330,261.22,337.63,58.68,23.76,4.21,0.0
20201009:0430,254.93,330.61,56.53,23.91,4.28,0.0
20201009:0530,165.39,221.01,48.94,23.8,4.48,0.0
20201009:0630,144.65,196.99,38.27,23.36,4.34,0.0
20201009:0730,64.59,98.16,26.07,23.23,4.76,0.0
20201009:0830,26.55,51.26,13.09,22.96,3.93,0.0
20201009:0930,0.0,0.0,-0.29,22.64,3.86,0.0
20201009:1030,0.0,0.0,0.0,22.13,3.38,0.0
20201009:1130,0.0,0.0,0.0,21.89,3.38,0.0
20201009:1230,0.0,0.0,0.0,21.75,3.59,0.0
20201009:1330,0.0,0.0,0.0,21.69,3.52,0.0
20201009:1430,0.0,0.0,0.0,21.59,3.59,0.0
20201009:1530,0.0,0.0,0.0,21.52,3.45,0.0
20201009:1630,0.0,0.0,0.0,21.45,3.24,0.0
20201009:1730,0.0,0.0,0.0,21.53,3.1,0.0
20201009:1830,0.0,0.0,0.0,21.44,3.03,0.0
20201009:1930,0.0,0.0,0.0,21.83,3.31,0.0
20201009:2030,0.0,0.0,0.0,21.69,3.31,0.0
20201009:2130,0.0,0.0,-4.94,21.64,3.24,0.0
20201009:2230,3.43,14.21,8.52,21.59,3.24,0.0
20201009:2330,29.16,52.46,21.67,21.87,3.38,0.0
20201010:0030,43.33,70.49,34.03,22.18,3.66,0.0
20201010:0130,97.27,136.88,45.29,22.27,3.72,0.0
20201010:0230,151.77,202.72,54.1,22.58,4.21,0.0
20201010:0330,131.61,178.47,58.31,23.0,4.21,0.0
20201010:0430,145.55,195.44,56.15,23.1,4.28,0.0
20201010:0530,125.81,171.86,48.61,23.23,4.0,0.0
20201010:0630,134.04,183.3,37.99,23.22,3.72,0.0
20201010:0730,54.9,86.24,25.82,23.26,4.41,0.0
20201010:0830,13.99,31.37,12.86,23.11,3.79,0.0
20201010:0930,0.0,0.0,-0.51,22.98,3.38,0.0
20201010:1030,0.0,0.0,0.0,22.71,3.17,0.0
20201010:1130,0.0,0.0,0.0,22.62,3.03,0.0
20201010:1230,0.0,0.0,0.0,22.55,3.1,0.0
20201010:1330,0.0,0.0,0.0,22.51,2.97,0.0
20201010:1430,0.0,0.0,0.0,22.41,3.03,0.0
20201010:1530,0.0,0.0,0.0,22.39,3.1,0.0
20201010:1630,0.0,0.0,0.0,22.43,2.97,0.0
20201010:1730,0.0,0.0,0.0,22.45,2.83,0.0
20201010:1830,0.0,0.0,0.0,22.43,2.69,0.0
20201010:1930,0.0,0.0,0.0,22.35,2.9,0.0
20201010:2030,0.0,0.0,0.0,22.44,3.03,0.0
20201010:2130,0.0,0.0,-5.04,22.46,3.03,0.0
20201010:2230,6.75,20.06,8.41,22.48,2.69,0.0
20201010:2330,40.25,67.37,21.53,22.86,3.1,0.0
20201011:0030,130.7,180.76,33.85,23.35,3.66,0.0
20201011:0130,197.42,261.17,45.06,23.93,4.0,0.0
20201011:0230,237.97,310.99,53.79,24.35,4.28,0.0
20201011:0330,258.34,335.8,57.94,24.72,4.55,0.0
20201011:0430,281.53,366.21,55.77,25.02,4.69,0.0
20201011:0530,223.77,295.16,48.27,25.22,4.69,0.0
20201011:0630,104.83,147.71,37.7,25.18,4.83,0.0
20201011:0730,76.77,114.07,25.56,25.14,4.34,0.0
20201011:0830,15.33,32.97,12.63,25.0,4.0,0.0
20201011:0930,0.0,0.0,-0.72,24.55,3.45,0.0
20201011:1030,0.0,0.0,0.0,24.23,3.31,0.0
20201011:1130,0.0,0.0,0.0,24.0,3.24,0.0
20201011:1230,0.0,0.0,0.0,23.78,3.1,0.0
20201011:1330,0.0,0.0,0.0,23.71,2.9,0.0
20201011:1430,0.0,0.0,0.0,23.65,2.76,0.0
20201011:1530,0.0,0.0,0.0,23.54,2.48,0.0
20201011:1630,0.0,0.0,0.0,23.45,2.41,0.0
20201011:1730,0.0,0.0,0.0,23.47,2.41,0.0
20201011:1830,0.0,0.0,0.0,23.41,2.14,0.0
20201011:1930,0.0,0.0,0.0,23.58,2.28,0.0
20201011:2030,0.0,0.0,0.0,23.49,2.48,0.0
20201011:2130,0.0,0.0,-5.14,23.48,2.48,0.0
20201011:2230,4.7,16.33,8.29,23.43,2.55,0.0
20201011:2330,38.77,65.29,21.4,23.6,3.03,0.0
20201012:0030,69.9,104.45,33.67,24.03,3.45,0.0
20201012:0130,176.51,237.62,44.82,24.24,3.86,0.0
20201012:0230,242.64,317.64,53.48,24.97,4.28,0.0
20201012:0330,231.18,302.94,57.56,25.48,4.34,0.0
20201012:0430,245.66,321.46,55.4,25.47,4.41,0.0
20201012:0530,178.28,238.58,47.94,25.74,4.48,0.0
20201012:0630,172.96,240.36,37.41,25.11,4.41,0.0
20201012:0730,71.72,114.69,25.31,25.68,4.76,0.0
20201012:0830,27.89,54.27,12.4,24.93,4.28,0.0
20201012:0930,0.0,0.0,-0.94,24.36,3.66,0.0
20201012:1030,0.0,0.0,0.0,23.85,3.31,0.0
20201012:1130,0.0,0.0,0.0,23.66,3.24,0.0
20201012:1230,0.0,0.0,0.0,23.77,3.59,0.0
20201012:1330,0.0,0.0,0.0,23.71,3.66,0.0
20201012:1430,0.0,0.0,0.0,23.68,3.72,0.0
20201012:1530,0.0,0.0,0.0,23.58,3.66,0.0
20201012:1630,0.0,0.0,0.0,23.39,3.86,0.0
20201012:1730,0.0,0.0,0.0,23.33,3.86,0.0
20201012:1830,0.0,0.0,0.0,23.44,3.59,0.0
20201012:1930,0.0,0.0,0.0,23.27,4.48,0.0
20201012:2030,0.0,0.0,0.0,23.27,4.34,0.0
20201012:2130,0.0,0.0,-5.25,23.33,4.55,0.0
20201012:2230,5.53,17.79,8.18,23.36,4.76,0.0
20201012:2330,38.23,64.57,21.26,23.52,4.9,0.0
20201013:0030,29.0,52.02,33.5,23.77,5.17,0.0
20201013:0130,79.23,115.39,44.59,23.63,5.45,0.0
20201013:0230,140.62,190.69,53.18,23.67,5.17,0.0
20201013:0330,202.05,265.1,57.19,24.02,5.52,0.0
20201013:0430,157.59,211.08,55.03,24.2,5.66,0.0
20201013:0530,132.22,181.03,47.61,24.1,5.59,0.0
20201013:0630,140.12,194.01,37.13,23.92,5.31,0.0
20201013:0730,96.4,142.4,25.06,24.57,4.62,0.0
20201013:0830,20.66,41.3,12.18,24.27,4.41,0.0
20201013:0930,0.0,0.0,-1.15,23.8,4.34,0.0
20201013:1030,0.0,0.0,0.0,23.49,4.41,0.0
20201013:1130,0.0,0.0,0.0,23.39,4.76,0.0
20201013:1230,0.0,0.0,0.0,23.41,4.76,0.0
20201013:1330,0.0,0.0,0.0,23.38,4.83,0.0
20201013:1430,0.0,0.0,0.0,23.3,4.83,0.0
20201013:1530,0.0,0.0,0.0,23.29,4.62,0.0
20201013:1630,0.0,0.0,0.0,23.22,4.48,0.0
20201013:1730,0.0,0.0,0.0,23.23,4.34,0.0
20201013:1830,0.0,0.0,0.0,23.22,4.07,0.0
20201013:1930,0.0,0.0,0.0,23.01,3.86,0.0
20201013:2030,0.0,0.0,0.0,22.88,3.86,0.0
20201013:2130,0.0,0.0,-5.35,22.86,3.79,0.0
20201013:2230,12.66,29.23,8.06,22.94,3.66,0.0
20201013:2330,90.95,135.17,21.11,23.22,3.66,0.0
20201014:0030,111.05,158.9,33.31,23.95,4.34,0.0
20201014:0130,218.77,292.11,44.35,24.46,4.83,0.0
20201014:0230,288.59,375.86,52.87,25.27,5.24,0.0
20201014:0330,356.99,463.49,56.83,25.7,5.66,0.0
20201014:0430,346.4,452.7,54.66,26.23,5.79,0.0
20201014:0530,293.45,392.17,47.29,26.29,5.72,0.0
20201014:0630,211.76,297.4,36.85,26.06,5.66,0.0
20201014:0730,111.79,180.21,24.82,25.5,5.79,0.0
20201014:0830,24.49,55.84,11.95,24.54,5.59,0.0
20201014:0930,0.0,0.0,-1.36,23.7,5.03,0.0
20201014:1030,0.0,0.0,0.0,23.28,4.62,0.0
20201014:1130,0.0,0.0,0.0,23.11,4.62,0.0
20201014:1230,0.0,0.0,0.0,23.1,4.69,0.0
20201014:1330,0.0,0.0,0.0,23.01,4.69,0.0
20201014:1430,0.0,0.0,0.0,22.92,4.69,0.0
20201014:1530,0.0,0.0,0.0,22.87,4.62,0.0
20201014:1630,0.0,0.0,0.0,22.93,4.62,0.0
20201014:1730,0.0,0.0,0.0,22.91,4.48,0.0
20201014:1830,0.0,0.0,0.0,22.92,4.34,0.0
20201014:1930,0.0,0.0,0.0,22.77,4.21,0.0
20201014:2030,0.0,0.0,0.0,22.65,4.34,0.0
20201014:2130,0.0,0.0,-5.46,22.55,4.62,0.0
20201014:2230,8.99,24.08,7.94,22.55,4.62,0.0
20201014:2330,91.05,141.37,20.97,22.75,4.48,0.0
20201015:0030,150.51,210.7,33.13,23.48,5.45,0.0
20201015:0130,230.73,306.7,44.11,23.87,5.52,0.0
20201015:0230,277.29,359.29,52.56,24.24,5.72,0.0
20201015:0330,308.6,399.45,56.46,24.44,5.86,0.0
20201015:0430,298.56,388.22,54.29,24.79,6.07,0.0
20201015:0530,246.95,328.97,46.96,24.7,5.93,0.0
20201015:0630,190.08,259.29,36.57,24.55,5.93,0.0
20201015:0730,107.88,170.57,24.57,24.63,5.86,0.0
20201015:0830,24.96,51.08,11.73,24.25,5.45,0.0
20201015:0930,0.0,0.0,-1.56,23.79,4.9,0.0
20201015:1030,0.0,0.0,0.0,23.29,4.9,0.0
20201015:1130,0.0,0.0,0.0,23.23,5.1,0.0
20201015:1230,0.0,0.0,0.0,23.16,4.97,0.0
20201015:1330,0.0,0.0,0.0,23.11,4.9,0.0
20201015:1430,0.0,0.0,0.0,23.13,4.9,0.0
20201015:1530,0.0,0.0,0.0,23.03,4.9,0.0
20201015:1630,0.0,0.0,0.0,23.02,4.62,0.0
20201015:1730,0.0,0.0,0.0,22.91,4.48,0.0
20201015:1830,0.0,0.0,0.0,22.86,4.21,0.0
20201015:1930,0.0,0.0,0.0,22.8,4.07,0.0
20201015:2030,0.0,0.0,0.0,22.73,4.0,0.0
20201015:2130,0.0,0.0,-5.56,22.69,4.0,0.0
20201015:2230,8.99,23.1,7.82,22.74,3.86,0.0
20201015:2330,56.97,92.95,20.82,22.95,3.86,0.0
20201016:0030,160.16,227.87,32.94,23.42,4.21,0.0
20201016:0130,234.62,312.89,43.87,24.61,5.24,0.0
20201016:0230,295.91,387.13,52.24,25.03,5.31,0.0
20201016:0330,270.25,354.31,56.09,25.45,5.17,0.0
20201016:0430,286.87,374.28,53.92,25.25,5.1,0.0
20201016:0530,221.18,296.31,46.64,25.06,4.97,0.0
20201016:0630,159.25,226.92,36.29,24.73,4.83,0.0
20201016:0730,49.31,83.89,24.33,24.35,5.03,0.0
20201016:0830,20.97,42.7,11.52,23.53,4.28,0.0
20201016:0930,0.0,0.0,-1.76,22.87,4.07,0.0
20201016:1030,0.0,0.0,0.0,22.58,4.41,0.0
20201016:1130,0.0,0.0,0.0,22.46,4.62,0.0
20201016:1230,0.0,0.0,0.0,22.4,4.83,0.0
20201016:1330,0.0,0.0,0.0,22.46,4.76,0.0
20201016:1430,0.0,0.0,0.0,22.35,5.1,0.0
20201016:1530,0.0,0.0,0.0,22.16,5.03,0.0
20201016:1630,0.0,0.0,0.0,22.02,4.69,0.0
20201016:1730,0.0,0.0,0.0,21.89,4.55,0.0
20201016:1830,0.0,0.0,0.0,21.77,4.55,0.0
20201016:1930,0.0,0.0,0.0,21.72,4.9,0.0
20201016:2030,0.0,0.0,0.0,21.51,4.97,0.0
20201016:2130,0.0,0.0,0.0,21.46,5.17,0.0
20201016:2230,1.36,9.18,7.7,21.36,5.03,0.0
20201016:2330,21.88,43.37,20.68,21.39,4.9,0.0
20201017:0030,72.03,106.77,32.75,21.61,4.62,0.0
20201017:0130,84.37,121.85,43.63,22.04,4.28,0.0
20201017:0230,97.21,137.02,51.93,22.32,4.48,0.0
20201017:0330,108.48,150.08,55.73,22.29,4.83,0.0
20201017:0430,94.02,132.78,53.56,22.07,4.69,0.0
20201017:0530,86.74,124.03,46.32,22.09,4.69,0.0
20201017:0630,65.37,99.1,36.02,21.64,4.62,0.0
20201017:0730,31.4,55.15,24.09,21.82,4.9,0.0
20201017:0830,6.91,19.69,11.3,21.23,5.17,0.0
20201017:0930,0.0,0.0,-1.96,21.13,4.9,0.0
20201017:1030,0.0,0.0,0.0,21.06,5.1,0.0
20201017:1130,0.0,0.0,0.0,21.05,4.83,0.0
20201017:1230,0.0,0.0,0.0,21.07,4.69,0.0
20201017:1330,0.0,0.0,0.0,20.88,4.55,0.0
20201017:1430,0.0,0.0,0.0,20.82,4.28,0.0
20201017:1530,0.0,0.0,0.0,20.92,4.07,0.0
20201017:1630,0.0,0.0,0.0,21.05,3.72,0.0
20201017:1730,0.0,0.0,0.0,20.8,3.59,0.0
20201017:1830,0.0,0.0,0.0,20.85,3.59,0.0
20201017:1930,0.0,0.0,0.0,20.9,3.86,0.0
20201017:2030,0.0,0.0,0.0,20.85,3.93,0.0
20201017:2130,0.0,0.0,0.0,20.9,3.66,0.0
20201017:2230,1.58,9.69,7.57,21.07,3.52,0.0
20201017:2330,40.41,66.35,20.53,21.41,3.86,0.0
20201018:0030,70.63,104.96,32.56,21.77,4.48,0.0
20201018:0130,124.09,169.78,43.38,22.03,4.55,0.0
20201018:0230,169.69,224.1,51.62,22.2,4.97,0.0
20201018:0330,189.57,247.65,55.36,22.35,5.45,0.0
20201018:0430,136.94,184.78,53.2,22.65,5.59,0.0
20201018:0530,173.26,230.49,46.01,22.32,5.38,0.0
20201018:0630,51.79,80.8,35.75,22.92,5.66,0.0
20201018:0730,24.31,44.93,23.86,22.43,5.03,0.0
20201018:0830,3.93,14.33,11.09,22.07,4.97,0.0
20201018:0930,0.0,0.0,-2.16,21.91,4.9,0.0
20201018:1030,0.0,0.0,0.0,21.64,4.97,0.0
20201018:1130,0.0,0.0,0.0,21.59,4.9,0.0
20201018:1230,0.0,0.0,0.0,21.52,4.83,0.0
20201018:1330,0.0,0.0,0.0,21.48,4.76,0.0
20201018:1430,0.0,0.0,0.0,21.49,4.62,0.0
20201018:1530,0.0,0.0,0.0,21.4,4.55,0.0
20201018:1630,0.0,0.0,0.0,21.37,4.41,0.0
20201018:1730,0.0,0.0,0.0,21.33,4.34,0.0
20201018:1830,0.0,0.0,0.0,21.26,4.28,0.0
20201018:1930,0.0,0.0,0.0,21.35,3.93,0.0
20201018:2030,0.0,0.0,0.0,21.39,3.86,0.0
20201018:2130,0.0,0.0,0.0,21.44,3.86,0.0
20201018:2230,1.89,10.32,7.44,21.52,3.79,0.0
20201018:2330,30.26,53.43,20.37,21.71,3.72,0.0
20201019:0030,55.86,85.7,32.37,22.13,3.59,0.0
20201019:0130,103.32,144.62,43.14,22.45,3.52,0.0
20201019:0230,120.33,164.79,51.31,22.69,3.86,0.0
20201019:0330,129.16,175.42,55.0,22.83,4.14,0.0
20201019:0430,148.06,198.62,52.85,22.78,4.14,0.0
20201019:0530,113.47,156.47,45.69,22.95,4.41,0.0
20201019:0630,89.07,126.87,35.48,22.8,4.28,0.0
20201019:0730,32.28,57.56,23.63,22.65,4.69,0.0
20201019:0830,5.84,17.64,10.88,22.44,4.48,0.0
20201019:0930,0.0,0.0,-2.35,21.96,4.48,0.0
20201019:1030,0.0,0.0,0.0,21.59,4.97,0.0
20201019:1130,0.0,0.0,0.0,21.19,5.1,0.0
20201019:1230,0.0,0.0,0.0,21.19,5.03,0.0
20201019:1330,0.0,0.0,0.0,21.27,4.55,0.0
20201019:1430,0.0,0.0,0.0,21.49,4.28,0.0
20201019:1530,0.0,0.0,0.0,21.72,3.86,0.0
20201019:1630,0.0,0.0,0.0,21.9,3.66,0.0
20201019:1730,0.0,0.0,0.0,21.95,3.45,0.0
20201019:1830,0.0,0.0,0.0,21.89,3.24,0.0
20201019:1930,0.0,0.0,0.0,21.99,3.59,0.0
20201019:2030,0.0,0.0,0.0,21.9,3.66,0.0
20201019:2130,0.0,0.0,0.0,21.71,4.0,0.0
20201019:2230,3.29,13.08,7.31,21.66,4.14,0.0
20201019:2330,28.22,53.47,20.22,21.84,4.28,0.0
20201020:0030,80.33,118.14,32.18,22.29,4.76,0.0
20201020:0130,91.38,130.3,42.89,22.74,4.97,0.0
20201020:0230,132.6,179.97,51.0,22.96,5.17,0.0
20201020:0330,136.09,184.1,54.65,23.29,5.03,0.0
20201020:0430,198.67,261.04,52.5,23.43,5.45,0.0
20201020:0530,160.27,214.98,45.38,23.9,5.31,0.0
20201020:0630,71.53,106.03,35.22,23.4,5.52,0.0
20201020:0730,25.79,47.67,23.4,23.16,5.52,0.0
20201020:0830,4.95,16.34,10.68,23.01,5.24,0.0
20201020:0930,0.0,0.0,-2.53,22.82,5.24,0.0
20201020:1030,0.0,0.0,0.0,22.69,4.83,0.0
20201020:1130,0.0,0.0,0.0,22.69,4.62,0.0
20201020:1230,0.0,0.0,0.0,22.72,4.9,0.0
20201020:1330,0.0,0.0,0.0,22.74,4.69,0.0
20201020:1430,0.0,0.0,0.0,22.73,4.28,0.0
20201020:1530,0.0,0.0,0.0,22.71,3.86,0.0
20201020:1630,0.0,0.0,0.0,22.79,3.45,0.0
20201020:1730,0.0,0.0,0.0,22.62,3.24,0.0
20201020:1830,0.0,0.0,0.0,22.5,3.24,0.0
20201020:1930,0.0,0.0,0.0,22.84,3.52,0.0
20201020:2030,0.0,0.0,0.0,22.71,3.38,0.0
20201020:2130,0.0,0.0,0.0,22.86,3.38,0.0
20201020:2230,5.45,17.02,7.18,23.05,3.38,0.0
20201020:2330,53.2,85.16,20.06,23.36,3.59,0.0
20201021:0030,85.42,126.21,31.98,23.76,4.14,0.0
20201021:0130,159.03,214.77,42.64,23.9,3.79,0.0
20201021:0230,175.25,234.12,50.69,24.28,3.72,0.0
20201021:0330,165.18,221.48,54.29,24.44,3.38,0.0
20201021:0430,215.57,283.56,52.15,24.48,3.38,0.0
20201021:0530,108.25,151.86,45.08,24.81,3.38,0.0
20201021:0630,148.8,204.47,34.96,24.55,2.97,0.0
20201021:0730,83.21,131.51,23.17,24.8,3.93,0.0
20201021:0830,22.96,43.52,10.48,24.59,3.93,0.0
20201021:0930,0.0,0.0,-2.72,24.05,3.31,0.0
20201021:1030,0.0,0.0,0.0,23.85,3.03,0.0
20201021:1130,0.0,0.0,0.0,23.64,3.17,0.0
20201021:1230,0.0,0.0,0.0,23.62,3.24,0.0
20201021:1330,0.0,0.0,0.0,23.53,3.03,0.0
20201021:1430,0.0,0.0,0.0,23.49,3.03,0.0
20201021:1530,0.0,0.0,0.0,23.39,3.17,0.0
20201021:1630,0.0,0.0,0.0,23.22,3.1,0.0
20201021:1730,0.0,0.0,0.0,23.01,3.03,0.0
20201021:1830,0.0,0.0,0.0,22.9,3.24,0.0
20201021:1930,0.0,0.0,0.0,22.83,3.66,0.0
20201021:2030,0.0,0.0,0.0,22.69,4.14,0.0
20201021:2130,0.0,0.0,0.0,22.29,4.55,0.0
20201021:2230,1.26,8.96,7.05,21.94,4.9,0.0
20201021:2330,10.79,25.49,19.9,21.8,4.97,0.0
20201022:0030,34.62,58.46,31.78,21.82,4.69,0.0
20201022:0130,63.54,95.13,42.39,22.15,4.48,0.0
20201022:0230,60.51,91.48,50.38,22.41,4.07,0.0
20201022:0330,72.71,106.56,53.94,22.37,3.86,0.0
20201022:0430,108.89,151.09,51.8,22.54,3.72,0.0
20201022:0530,52.64,81.58,44.77,22.38,3.66,0.0
20201022:0630,40.18,65.68,34.7,21.87,3.59,0.0
20201022:0730,13.68,29.84,22.95,21.16,4.0,0.0
20201022:0830,5.87,17.6,10.29,20.79,3.93,0.0
20201022:0930,0.0,0.0,-2.9,20.48,3.45,0.0
20201022:1030,0.0,0.0,0.0,20.27,3.31,0.0
20201022:1130,0.0,0.0,0.0,20.15,3.1,0.0
20201022:1230,0.0,0.0,0.0,19.98,3.1,0.0
20201022:1330,0.0,0.0,0.0,19.85,3.17,0.0
20201022:1430,0.0,0.0,0.0,19.78,3.03,0.0
20201022:1530,0.0,0.0,0.0,19.69,3.1,0.0
20201022:1630,0.0,0.0,0.0,19.77,3.24,0.0
20201022:1730,0.0,0.0,0.0,19.83,3.17,0.0
20201022:1830,0.0,0.0,0.0,19.89,3.17,0.0
20201022:1930,0.0,0.0,0.0,19.74,3.03,0.0
20201022:2030,0.0,0.0,0.0,19.48,3.1,0.0
20201022:2130,0.0,0.0,0.0,19.22,3.24,0.0
